text,label
"Indonesia 5.0 5.0 4.9 5.1 5.0 4.8 4.8 GDP growth in the UK moderated to 1.4 per cent Philippines 5.2 5.3 5.4 5.5 5.7 5.5 5.9 (q-o-q, saar) in Q2:2025 from 3.0 per cent in Q1, due Russia 3.3 4.5 1.4 1.1 4.3 0.9 1.0 to a weak production sector.",dovish
"sennot hkaL a: Rice sennot hkaL b: Wheat Stock Procurement Buffer norm Stock Procurement Buffer norm Note: Stock data pertains to March 16, 2025.",dovish
Money markets experienced liquidity swings while the government securities and foreign exchange market segments were impacted by global spillovers.,dovish
"While OECD economies, composite leading indicators (CLIs) strong infrastructure spending and accommodative – available till December – suggested a firming up of monetary policy are expected to provide a boost to growth momentum across major AEs and EMEs in the economic activity, downside risks emerging from the final months of 2019 (Chart V.1b).",dovish
The weak US dollar has also provided a fillip (Chart V.4b).,dovish
"This was refl ected in a modest previous quarter, possibly refl ecting softer commodity increase in the rate of wage growth for rural prices.",dovish
Risks managers’ index (PMI2) at 50.2 in September 2023 to global growth prospects are tilted to the downside.,dovish
"As a part of this process, the CRR was interpreted as a precursor to reversal of liquidity restored to its pre-pandemic level of 4.0 per cent of measures leading to a transient spike in G-sec yield on NDTL in two phases of 0.5 percentage point increase in the policy day, i.e., August 7, 2021 (Chart IV.36a).",dovish
"16.6 per cent, respectively, in August 2024 from 14.4 support from the Government through the price per cent and 9.6 per cent, respectively, in the previous support scheme (PSS) for pulses & oilseeds and market year.",dovish
"RBI’s market operations would ensure ample surplus During H2:2020-21, thirteen auctions of OTs have been liquidity in consonance with the accommodative conducted.",dovish
"As such, banks charge a lower spread on such banks, increased their MCLR in the range of 5-113 loans.",dovish
"During September 2018, however, the no exception as currencies of EMEs – both current market registered significant losses with the BSE account deficit and surplus countries – lost value Sensex declining by 2418 points (6.3 per cent), as the US dollar strengthened during this period.",dovish
"For H1:2024-25 (April-August), the growth III.1.4 External Demand in merchandise exports was mainly led by electronic India’s external demand revived in H1:2024-25 goods, engineering goods, drugs and pharmaceuticals, (April-August), buoyed by a recovery in global trade.",dovish
"Chapter IV Financial Markets and Liquidity Conditions Chart IV.19: Non-SLR Investment and Adjusted Non-Food Credit a: Non-SLR Investment b: Adjusted Non-Food Credit (*up to Mar 13, 2020) (Quarterly Variation) Source: RBI.",dovish
period of 2020-21 as corporates’ resource requirements IV.1.4 Equity Market moderated with the capex cycle being still at a nascent Indian equity markets corrected marginally in H2:2021- stage (Chart IV.12a).,dovish
"Chapter V External Environment the ninth consecutive month of decline in factory activity showed a slight uptick in Q2, incoming activity.",dovish
"Monetary Policy Report April 2025 Labour markets, however, remained resilient, with Table V.1: Real GDP Growth (Per cent) a historic low unemployment of 6.1 per cent in Country Q1- Q2- Q3- Q4- 2023 2024 2025 2026 February 2025.",dovish
Box III.2: Investment Dynamics through the Lens of Capacity Utilisation The public sector played a major role in the post- cycle with healthy balance sheets and easing of financial pandemic revival of gross fixed investments while the conditions.,dovish
"Some revival technology and financial companies, GVA in financial, in discretionary spending and pent-up demand are real estate and professional services posted a also boosting trading activity and e-commerce.",dovish
"The service capacity along with congenial financial PLI, covering 13 sectors with a commitment of the conditions, recovery in capacity utilisation, government support amounting to nearly `1.97 lakh resuscitation of private consumption and the crore, has begun attracting investment, including expanded scope of the Production-Linked Incentive FDI, in the manufacturing sector.",dovish
"In contrast, the continued to ease its policy rate by 50 bps.",dovish
"Government Finances The fiscal position of the central government showed (April-August) (Per cent) an improvement in terms of key deficit indicators, as Indicator As a per cent of BE y-o-y Growth per cent of budget estimates (BE), during April-August 2017-18 2018-19 2018-19 2018-19 as growth in revenue receipts exceeded that 1.",dovish
"Railway locomotives, 40.9 per cent in September 2023 from 39.8 per separators, bodies of trucks and buses supported the cent in March (Chart III.5a).",dovish
Bond yields softened averaging 4.1 per cent during October 2024 to March and US dollar retreated in Q1:2025 and early April as 2025.,dovish
"8) Average (2011-12 to 2019-20) 2023-24 vegetables, however, moderated from 6.8 per cent in Note:Figures in parentheses indicate weights in CPI - food and beverages.",dovish
"driven by lower expectations on the general economic base effects before tapering in subsequent quarters situation, the employment scenario and income (Chart I.9 and Table I.4).",dovish
The sharp contraction in capital goods was n o Milli primarily due to the decline in production of cables and insulated rubber; excluding this lumpy item the IIP would have shown a modest increase of 1.7 per cent.,dovish
"The power sector is facing several sector’s GVA growth to 10.9 per cent in nominal terms, handicaps such as coal shortages in thermal power while increasing raw materials costs were a drag.",dovish
"Global positive, ample foodgrains buffer stocks and effective foreign direct investment flows are also slowing.",dovish
"On the other hand, consumer of industry – that deepened this slowdown, due to non-durables slipped into contraction (Chart III.15b).",dovish
The Reserve Bank attendant impact on domestic financial conditions increased the aggregate limit available to Standalone posed complex policy challenges in emerging market Primary Dealers (SPDs) under the Standing Liquidity economies (EMEs) (see Chapter V for details).,dovish
GDP growth for 2024 is projected to moderate marginally (Table V.2).,dovish
"However, the minutes underpinned by a recovery in private consumption.",dovish
Financial markets corrected in Q3 on ultra-accommodative monetary policy by the BoJ.,dovish
"However, administered kerosene October 2018, moderated to 4.5 per cent in December prices registered sustained increases as oil marketing and further to 1.2 per cent in February on account companies (OMCs) raised prices in a calibrated of a fall in prices of LPG along with sustained manner to phase out subsidy.",dovish
"Hence, a slowdown in the construction sector might impact stamp duty collections.",dovish
"Thus, global growth could be lower have already softened sharply amidst high volatility by three percentage points or more in 2020 relative and India, being a net importer, can benefit from to 2019.",dovish
"crude oil prices, industrial input costs continued to decelerate due to a sharp decline in mineral prices.",dovish
